row,acara_id,school_name,suburb,postcode,state,sector,school_sector,school_type,gender,lat,lng,geolocation,website_url,school_phone,school_email,scholarship_url,scholarship_confidence,url_status,program_name,program_type,category,sub_type,gender_eligibility,overview,description,eligibility_criteria,year_levels,application_open_date,application_close_date,closing_label,days_left,value_aud,value_num,value_type,number_awarded,test_provider,test_month,application_fee,special_conditions,contact_phone,contact_email,is_active,extraction_confidence_score,last_verified_at
11,48266,Allanson Primary School,Allanson,6225,WA,Government,Government,Primary,Co-ed,-33.3358,116.099,Inner Regional,http://www.allansonps.wa.edu.au/,08 9734 1799,,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:45:28
12,48267,Allendale Primary School,Geraldton,6530,WA,Government,Government,Primary,Co-ed,-28.764,114.623,Outer Regional,https://allendaleps.wa.edu.au,08 9923 6600,allendale.ps@education.wa.edu.au,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:45:38
13,52749,Alta-1 College - Albany Marine VET Campus,Albany,6330,WA,Independent,Non-Government,Special,Co-ed,-35.019,117.884,Outer Regional,https://www.alta-1.wa.edu.au,08 9403 8233,greatsouthern-admin@alta-1.wa.edu.au,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:45:41
14,40967,Alta-1 College - Joondalup Campus,Joondalup,6027,WA,Independent,Non-Government,Special,Co-ed,-31.751271,115.764906,Major Cities,https://www.alta-1.wa.edu.au,(08) 9403 8200,admin@alta-1.wa.edu.au,,not_found,not_found,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:45:49
15,49049,All Saints' College,Bull Creek,6149,WA,Independent,Non-Government,Combined,Co-ed,-32.0513,115.866,Major Cities,https://www.allsaints.wa.edu.au,08 9313 9333,info@allsaints.wa.edu.au,https://www.allsaints.wa.edu.au/enrolments/scholarships,high,active,Academic Scholarship,scholarship,Academic,General Academic Merit,Co-ed,All Saints' College offers the Academic Scholarship to reward outstanding achievement in incoming students. The scholarship recognises students who demonstrate exceptional academic ability as evidenced in the scholarship examination and interview.,"Academic Scholarships are awarded on the basis of academic excellence, as evidenced in the student's performance in the scholarship examination and interview. The value of the scholarship is 50% of the College's academic tuition fee. The scholarship is for the duration of enrolment, conditional on maintaining sound academic performance and commitment to academic excellence. The selection process includes a written assessment conducted by Academic Assessment Services (AAS), typically running over three hours with a 15-minute morning tea break, followed by an interview with the College Principal and/or Director of Academics. Supporting documentation includes copies of the applicant's most recent academic report and NAPLAN results.","Open to students entering Year 5, Year 7 and Year 10 in 2027; Must be currently enrolled in Year 4, Year 6 or Year 9; Open to both current All Saints' College students and students not yet enrolled","Year 5, Year 7, Year 10",2026-11-04,,TBA,,50% Fee Reduction,50,Partial,Multiple,AAS,,$150,"Recipients are expected to maintain sound academic performance and remain committed to academic excellence, and contribute positively to College life. Scholarships are conditional on continued commitment and satisfactory progress. If performance falls short, the College reserves the right to review or withdraw the scholarship. Attendance at the scheduled exam is a requirement; alternative dates are not scheduled unless extenuating circumstances apply.",08 9313 9342,scholarships@allsaints.wa.edu.au,True,95,2026-04-17T01:46:11
16,49049,All Saints' College,Bull Creek,6149,WA,Independent,Non-Government,Combined,Co-ed,-32.0513,115.866,Major Cities,https://www.allsaints.wa.edu.au,08 9313 9333,info@allsaints.wa.edu.au,https://www.allsaints.wa.edu.au/enrolments/scholarships,high,active,Drama and Dance Scholarship,scholarship,Performing Arts,Drama,Co-ed,"All Saints' College is well known for its exceptional programs in Dance and Drama, and offers dedicated and talented students the opportunity to join the program which is housed in the College's Centre for Performing Arts. Scholarships are awarded following an audition process based on demonstrated talent and commitment to the performing arts.","The Drama and Dance Scholarship is available to students entering Years 7 to 12 in 2026. The value of the scholarship is generally 50% of the College's academic tuition fee. The scholarship is for the duration of the student's attendance at the College and is conditional upon ongoing excellence in, and commitment to, the All Saints' College Performing Arts program. The selection process involves an audition in their chosen discipline (Drama or Dance), with shortlisted applicants invited to an interview with the College Principal and/or Director of Arts. Applicants must provide a covering letter of up to 300 words addressing their experience, passion and involvement in their chosen Performing Arts area, along with copies of their most recent academic report and NAPLAN results.",Open to students entering Years 7 to 12 in 2026; Must demonstrate talent and commitment to drama or dance; Open to both current All Saints' College students and students not yet enrolled; Active membership of cocurricular Performing Arts program is mandatory,"Year 7, Year 8, Year 9, Year 10, Year 11, Year 12",,,TBA,,50% Fee Reduction,50,Partial,Multiple,Audition,,$100,"Performing Arts Scholarship recipients are required to be active members of the cocurricular Performing Arts program even if not directly involved as a performer. An annual review may be conducted to discuss the student's attitude, activity and contribution to their scholarship. Recipients must remain committed to the program and contribute positively to College life. The College reserves the right to review or withdraw the scholarship if performance or engagement falls short.",08 9313 9342,scholarships@allsaints.wa.edu.au,True,95,2026-04-17T01:46:11
17,49049,All Saints' College,Bull Creek,6149,WA,Independent,Non-Government,Combined,Co-ed,-32.0513,115.866,Major Cities,https://www.allsaints.wa.edu.au,08 9313 9333,info@allsaints.wa.edu.au,https://www.allsaints.wa.edu.au/enrolments/scholarships,high,active,Music Scholarship,scholarship,Music,Music Performance,Co-ed,All Saints' College offers the Music Scholarship to recognise outstanding musicians who have attained a high level of performance. The scholarship supports talented musicians entering Years 7 to 12 in the College's comprehensive music program.,"The Music Scholarship is for students entering Years 7 to 12 in 2026. It recognises an outstanding musician who has attained a high level of performance. The value of the scholarship is generally 50% of the College's academic tuition fee and 100% of the 30-minute music lesson tuition fees. The scholarship is for the duration of the student's attendance at the College and is conditional upon ongoing excellence in, and commitment to, the All Saints' Music Program. An audition with the Director of Music for short-listed candidates is an integral part of the selection process. Applicants must provide copies of awards for musical performance (e.g. Eisteddfods) and a reference letter from their current instrumental teacher detailing practice ethic and progress.","Open to students entering Years 7 to 12 in 2026; For Piano: Performance level of at least Grade 8 AMEB standard expected; For Violin, Cello, Viola, Double Bass: Performance level of at least Grade 4 AMEB standard expected; For wind/brass instruments: Evidence of outstanding progress required; For singers: Evidence of outstanding performances in productions or eisteddfods; Open to both current and new students; Active membership in College Choir and at least one other ensemble required","Year 7, Year 8, Year 9, Year 10, Year 11, Year 12",,,TBA,,50% Fee Reduction plus 100% Music Lesson Fees,50,Partial,Multiple,Audition,,$100,"Music scholarship recipients must be active members of the College Choir and at least one other College ensemble. They should choose Music elective classes at least until the end of Year 9 or Year 10 and be prepared to participate in Music recitals and Music camps. An annual review may be conducted to discuss the student's attitude, activity and contribution to their scholarship. Recipients must maintain commitment to the music program and meet performance expectations or face withdrawal of the scholarship.",08 9313 9342,scholarships@allsaints.wa.edu.au,True,95,2026-04-17T01:46:11
18,49049,All Saints' College,Bull Creek,6149,WA,Independent,Non-Government,Combined,Co-ed,-32.0513,115.866,Major Cities,https://www.allsaints.wa.edu.au,08 9313 9333,info@allsaints.wa.edu.au,https://www.allsaints.wa.edu.au/enrolments/scholarships,high,active,Innovation and Entrepreneurship Scholarship,scholarship,Leadership,Leadership,Co-ed,"All Saints' College offers the Innovation and Entrepreneurship Scholarship to foster future-enabled, creative-thinking entrepreneurs who see problems as opportunities. The scholarship supports students with demonstrated passion for innovation and a strong social conscience.","The Innovation and Entrepreneurship Scholarship is designed for students entering Years 5 to 11 who have a demonstrated interest in and passion for innovation, new and creative ways of thinking and doing things, and a strong social conscience. The value of the scholarship is 50% of the College's academic tuition fee. This scholarship is a unique opportunity for students with a demonstrated flair for, and experience in, innovation and entrepreneurship to join the community and be mentored by leading entrepreneurs. The selection process includes review of supporting documentation including two written references that speak to the student's passion for, and skills in, innovation and entrepreneurship. Shortlisted applicants will be invited for an interview.",Open to new external students not currently enrolled at All Saints' College; Must be entering Years 5 to 11 in 2027; Must demonstrate demonstrated interest in and passion for innovation and entrepreneurship; Must have demonstrated social conscience; Open to external students only (not current All Saints' students),"Year 5, Year 6, Year 7, Year 8, Year 9, Year 10, Year 11",,,TBA,,50% Fee Reduction,50,Partial,Multiple,Portfolio,,$100,"Innovation and Entrepreneurship Scholarship is only applicable for external students who are not currently enrolled at All Saints' College. Recipients are expected to maintain sound academic performance and remain committed to the Innovation and Entrepreneurship program, and contribute positively to College life. Scholarships are conditional on continued commitment and satisfactory progress. The College reserves the right to review or withdraw the scholarship if performance or engagement falls short.",08 9313 9342,scholarships@allsaints.wa.edu.au,True,85,2026-04-17T01:46:11
19,49049,All Saints' College,Bull Creek,6149,WA,Independent,Non-Government,Combined,Co-ed,-32.0513,115.866,Major Cities,https://www.allsaints.wa.edu.au,08 9313 9333,info@allsaints.wa.edu.au,https://www.allsaints.wa.edu.au/enrolments/scholarships,high,active,Aboriginal and Torres Strait Islander Heritage Scholarship,scholarship,Cultural,Indigenous / First Nations,Co-ed,"All Saints' College offers the Aboriginal and Torres Strait Islander Heritage Scholarship to recognise a student with a demonstrated commitment to their community and who is of Indigenous descent. The scholarship supports students selected on the basis of academic potential, personal commitment and family support.","The Aboriginal and Torres Strait Islander Heritage Scholarship exists to recognise a student with a demonstrated commitment to their community and who is of Indigenous descent. Students will be selected on the basis of academic potential, personal commitment and family support for an All Saints' College education. This scholarship is for students entering Year 5 or above in 2026 and can cover up to 100% of tuition fees (dependent on financial statements) and may include other expenses including year level and other charges, textbooks, stationery, uniforms, ICT charges, camp costs and other incidentals. No academic examinations are required for this scholarship. The selection process is based on demonstrated commitment to community, academic potential, and financial need assessment.","Open to students of Aboriginal or Torres Strait Islander descent; Entering Year 5 or above in 2026; Must demonstrate commitment to their Indigenous community; Students selected on basis of academic potential, personal commitment and family support; Open to both current and new students; No academic examination required","Year 5, Year 6, Year 7, Year 8, Year 9, Year 10, Year 11, Year 12",,,TBA,,Up to 100% Fee Remission,100,Full Fee,Multiple,Financial Assessment,,,"Scholarship may cover up to 100% of tuition fees depending on financial circumstances and may include additional expenses such as year level charges, textbooks, stationery, uniforms, ICT charges, and camp costs. No academic examination is required. Recipients must maintain commitment to College community and contribute positively to College life. The College reserves the right to review or withdraw the scholarship if performance or engagement falls short.",08 9313 9342,scholarships@allsaints.wa.edu.au,True,95,2026-04-17T01:46:11
20,49049,All Saints' College,Bull Creek,6149,WA,Independent,Non-Government,Combined,Co-ed,-32.0513,115.866,Major Cities,https://www.allsaints.wa.edu.au,08 9313 9333,info@allsaints.wa.edu.au,https://www.allsaints.wa.edu.au/enrolments/scholarships,high,active,Old Saints' Scholarship,scholarship,All-Rounder,All-Rounder,Co-ed,"The Old Saints' Scholarship is offered on behalf of the alumni of All Saints' College to recognise a child of former students (Old Saint). The recipient is recognised as having sound academic results and strong community values, and may be a young person who would otherwise not be able to join the community due to financial constraints.","The Old Saints' Scholarship is offered on behalf of the alumni of All Saints' College and may be awarded to a child of former students (Old Saint) entering Year 7 in 2027. The recipient of this scholarship will be recognised as having sound academic results and strong community values. Further, the recipient might be a young person who would otherwise not be able to join this community due to financial constraints. The value of the Old Saints' Scholarship is 50% of the College's academic tuition fee. Supporting documentation required includes two written personal references that speak to the student's experience in community service, leadership skills and commitment qualities in other areas such as sports, club involvements etc., and copies of the student's most recent academic reports.",Open to children of former All Saints' College students (Old Saints) entering Year 7 in 2027; Must have sound academic results; Must demonstrate strong community values and commitment to community service; May be selected based on financial need; Open to both current and new students,Year 7,,,TBA,,50% Fee Reduction,50,Partial,Multiple,,,$50,"Old Saints' Scholarship is for children of former All Saints' College students. Recipients are expected to maintain sound academic performance and contribute positively to College life. The College reserves the right to review or withdraw the scholarship if performance falls short. The scholarship is based on demonstrated community values and service, as evidenced by written personal references.",08 9313 9342,scholarships@allsaints.wa.edu.au,True,95,2026-04-17T01:46:11
21,52261,Alkimos Primary School,Alkimos,6038,WA,Government,Government,Primary,Co-ed,-31.627,115.703,Major Cities,https://www.alkimosps.wa.edu.au,9562 9800,,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:46:35
22,52751,Alta-1 College - Bessemer Road Campus,Port Kennedy,6172,WA,Independent,Non-Government,Special,Co-ed,-32.3691,115.761,Major Cities,https://alta1.com.au,08 9403 8225,pk-admin@alta-1.wa.edu.au,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:46:38
23,53095,Alta-1 College - Camillo,Camillo,6111,WA,Independent,Non-Government,Special,Co-ed,-32.1030462634933,116.006591913116,Major Cities,https://www.alta-1.com.au,08 9403 8200,admin@alta-1.wa.edu.au,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:46:41
24,50607,Alta-1 College - Albany Middle School,Albany,6331,WA,Independent,Non-Government,Special,Co-ed,-34.9856,117.902,Outer Regional,https://www.alta-1.wa.edu.au,08 9403 8233,greatsouthern-admin@alta-1.wa.edu.au,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:46:49
25,53119,All Saints' College - Adelaide Street Campus,Fremantle,6160,WA,Independent,Non-Government,Secondary,Co-ed,-32.053571794694,115.74737781057298,Major Cities,https://www.allsaints.wa.edu.au,08 9313 9333,info@allsaints.wa.edu.au,https://www.allsaints.wa.edu.au/enrolments/scholarships,high,active,Academic Scholarship,scholarship,Academic,General Academic Merit,Co-ed,"All Saints' College offers Academic Scholarships to reward outstanding achievement in students entering Year 5, Year 7 and Year 10. The scholarship recognises students who demonstrate exceptional academic ability as evidenced through a comprehensive scholarship examination and interview process.","Academic Scholarships are awarded on the basis of academic excellence, as evidenced in the student's performance in the scholarship examination and interview. The value of the scholarship is 50% of the College's academic tuition fee. The scholarship is awarded for the duration of the student's enrolment at the College, provided the conditions continue to be met. The scholarship examination is conducted by Academic Assessment Services (AAS) and typically runs for three hours with a 15-minute morning tea break. Renewal is conditional upon continued academic commitment and satisfactory progress.","Students entering Year 5, Year 7, or Year 10 in 2027; Demonstrated academic excellence; Performance in scholarship examination and interview; Satisfactory academic progress required for continuation","Year 5, Year 7, Year 10",,,TBA,,50% Fee Reduction,50,Partial,,AAS,,,"Scholarships are awarded for the duration of a student's enrolment at the College, provided the conditions of the scholarship continue to be met. The College reserves the right to review or withdraw the scholarship if performance or engagement falls short.",08 9313 9342,scholarships@allsaints.wa.edu.au,True,92,2026-04-17T01:47:05
26,53119,All Saints' College - Adelaide Street Campus,Fremantle,6160,WA,Independent,Non-Government,Secondary,Co-ed,-32.053571794694,115.74737781057298,Major Cities,https://www.allsaints.wa.edu.au,08 9313 9333,info@allsaints.wa.edu.au,https://www.allsaints.wa.edu.au/enrolments/scholarships,high,active,Music Scholarship,scholarship,Music,Music Performance,Co-ed,All Saints' College offers Music Scholarships to recognise outstanding musicians who have attained a high level of performance. The scholarship is available to students entering Years 7 to 12 and provides significant support for music tuition alongside academic fee reduction.,"The Music Scholarship recognises an outstanding musician who has attained a high level of performance. The value of the scholarship is generally 50% of the College's academic tuition fee and 100% of the 30-minute music lesson tuition fees. The scholarship is for the duration of the student's attendance at the College and is conditional upon ongoing excellence in, and commitment to, the All Saints' Music Program. An audition with the Director of Music for short-listed candidates is an integral part of the awarding process. Music scholarship recipients must be active members of the College Choir and at least one other College ensemble.","Students entering Year 7 to Year 12 in 2026; Outstanding musicians with high level of performance; Piano: Grade 8 AMEB standard expected; Violin, Cello, Viola, Double Bass: Grade 4 AMEB standard expected; Other instruments: Evidence of outstanding progress or performance; Active participation in College Choir and at least one ensemble required","Year 7, Year 8, Year 9, Year 10, Year 11, Year 12",,,TBA,,50% Fee Reduction and 100% Music Tuition,50,Partial,,Audition,,,"Scholarship is conditional upon ongoing excellence in, and commitment to, the All Saints' College Performing Arts program. Recipients must be active members of the College Choir and at least one other College ensemble. They should choose Music elective classes at least until the end of Year 9 or Year 10. Annual review may be conducted to discuss attitude, activity and contribution to scholarship.",08 9313 9342,scholarships@allsaints.wa.edu.au,True,94,2026-04-17T01:47:05
27,53119,All Saints' College - Adelaide Street Campus,Fremantle,6160,WA,Independent,Non-Government,Secondary,Co-ed,-32.053571794694,115.74737781057298,Major Cities,https://www.allsaints.wa.edu.au,08 9313 9333,info@allsaints.wa.edu.au,https://www.allsaints.wa.edu.au/enrolments/scholarships,high,active,Drama and Dance Scholarship,scholarship,Performing Arts,Dance,Co-ed,All Saints' College is renowned for its exceptional programs in Dance and Drama. The College offers dedicated and talented students entering Years 7 to 12 the opportunity to join the program housed in the College's Centre for Performing Arts with scholarship support.,"The Drama and Dance Scholarship recognises dedicated and talented students in performing arts. The value of the scholarship is generally 50% of the College's academic tuition fee. The scholarship is for the duration of the student's attendance at the College and is conditional upon ongoing excellence in, and commitment to the All Saints' College Performing Arts program. Scholarships are awarded following an audition process. Recipients must actively participate in the cocurricular Performing Arts program even if not directly involved as a performer. An annual review may be conducted to discuss the student's attitude, activity and contribution to their scholarship.","Students entering Year 7 to Year 12 in 2026; Dedicated and talented in Drama and/or Dance; Demonstrated experience, passion and involvement in chosen Performing Arts area; Active participation in cocurricular Performing Arts program required","Year 7, Year 8, Year 9, Year 10, Year 11, Year 12",,,TBA,,50% Fee Reduction,50,Partial,,Audition,,$100,"Scholarships are conditional upon ongoing excellence in, and commitment to the All Saints' College Performing Arts program. Recipients must be active members of the cocurricular Performing Arts program. An annual review may be conducted to discuss the student's attitude, activity and contribution to their scholarship.",08 9313 9342,scholarships@allsaints.wa.edu.au,True,94,2026-04-17T01:47:05
28,53119,All Saints' College - Adelaide Street Campus,Fremantle,6160,WA,Independent,Non-Government,Secondary,Co-ed,-32.053571794694,115.74737781057298,Major Cities,https://www.allsaints.wa.edu.au,08 9313 9333,info@allsaints.wa.edu.au,https://www.allsaints.wa.edu.au/enrolments/scholarships,high,active,Aboriginal and Torres Strait Islander Heritage Scholarship,scholarship,Cultural,Indigenous / First Nations,Co-ed,All Saints' College offers the Aboriginal and Torres Strait Islander Heritage Scholarship to recognise students with demonstrated commitment to their community and of Aboriginal or Torres Strait Islander descent. This scholarship significantly supports access to quality education for Indigenous students.,"The Aboriginal and Torres Strait Islander Heritage Scholarship exists to recognise a student with a demonstrated commitment to their community and who is of Aboriginal or Torres Strait Islander descent. Students are selected on the basis of academic potential, personal commitment and family support for an All Saints' College education. This scholarship is for students entering Year 5 or above in 2026 and can cover up to 100% of tuition fees (dependent on financial circumstances). The scholarship may include other expenses including year level charges, textbooks, stationery, uniforms, ICT charges, camp costs and other incidentals. No academic examinations are required for this scholarship.",Students entering Year 5 or above in 2026; Aboriginal or Torres Strait Islander descent; Demonstrated commitment to community; Academic potential; Personal commitment to education; Family support for All Saints' College education; Financial assessment considered,"Year 5, Year 6, Year 7, Year 8, Year 9, Year 10, Year 11, Year 12",,,TBA,,Up to 100% Fee Reduction,100,Full Fee,,,,,"Scholarship is for students entering Year 5 or above in 2026. Coverage can be up to 100% of tuition fees dependent on financial circumstances and may include year level charges, textbooks, stationery, uniforms, ICT charges, camp costs and incidentals. No academic examination required.",08 9313 9342,scholarships@allsaints.wa.edu.au,True,93,2026-04-17T01:47:05
29,53119,All Saints' College - Adelaide Street Campus,Fremantle,6160,WA,Independent,Non-Government,Secondary,Co-ed,-32.053571794694,115.74737781057298,Major Cities,https://www.allsaints.wa.edu.au,08 9313 9333,info@allsaints.wa.edu.au,https://www.allsaints.wa.edu.au/enrolments/scholarships,high,active,Old Saints' Scholarship,scholarship,Leadership,Community Service,Co-ed,The Old Saints' Scholarship is offered on behalf of the alumni of All Saints' College to support children of former students entering Year 7. The scholarship recognises recipients who demonstrate sound academic results and strong community values.,"The Old Saints' Scholarship is offered on behalf of the alumni of All Saints' College and may be awarded to a child of former students (Old Saint) entering Year 7 in 2027. The recipient will be recognised as having sound academic results and strong community values. Further, the recipient might be a young person who would otherwise not be able to join this community due to financial constraints. The value of the Old Saints' Scholarship is 50% of the College's academic tuition fee. The scholarship recognises students with demonstrated commitment to community service, leadership skills and involvement in other areas such as sports and club involvements.","Child of former All Saints' College student (Old Saint); Entering Year 7 in 2027; Sound academic results; Strong community values; Demonstrated commitment to community service and leadership; Involvement in sports, club involvements or other extracurricular activities",Year 7,,,TBA,,50% Fee Reduction,50,Partial,,,,,"Scholarship is available to children of former students (Old Saints). Recipients are recognised for having sound academic results and strong community values. Documentation required includes two written personal references addressing experience in community service, leadership skills and commitment qualities.",08 9313 9342,scholarships@allsaints.wa.edu.au,True,90,2026-04-17T01:47:05
