row,acara_id,school_name,suburb,postcode,state,sector,school_sector,school_type,gender,lat,lng,geolocation,website_url,school_phone,school_email,scholarship_url,scholarship_confidence,url_status,program_name,program_type,category,sub_type,gender_eligibility,overview,description,eligibility_criteria,year_levels,application_open_date,application_close_date,closing_label,days_left,value_aud,value_num,value_type,number_awarded,test_provider,test_month,application_fee,special_conditions,contact_phone,contact_email,is_active,extraction_confidence_score,last_verified_at
14,47289,Algester State School,Algester,4115,QLD,Government,Government,Primary,Co-ed,-27.6157,153.032,Major Cities,https://algesterss.eq.edu.au,(07) 3712 5111,admin@algesterss.eq.edu.au,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:44:57
15,53127,Alexandra Hills TAFE Senior Studies Program,Alexandra Hills,4157,QLD,Government,Government,Secondary,Co-ed,-27.52606469,153.2107282,Major Cities,https://tafeqld.edu.au/courses/study-areas/education-and-community/high-school-learning-and-university-preparation/senior-college,(07) 3826 8407,seniorcollege.brisbane@tafeqld.edu.au,https://tafeqld.edu.au/courses/apply-and-enrol/scholarships,high,active,TAFE Queensland Merit Scholarship,scholarship,Academic,General Excellence,Co-ed,TAFE Queensland offers Merit Scholarships to recognize and support students who have achieved outstanding academic merit or demonstrate strong work performance. These scholarships assist students looking to advance their careers through vocational training at TAFE Queensland.,"Merit scholarships are awarded to students who have achieved outstanding academic merit or demonstrate strong work performance along with the demonstrable desire to secure ongoing employment within the industry to which they applied for the scholarship. The scholarship provides $5,000 in financial assistance, with $3,000 paid after commencement of study in Semester 1, 2026, on proof of enrolment and attendance, and the remaining $2,000 paid later in the course depending on the type of course being studied. The scholarship can be used to cover course fees, tuition costs, textbooks, other study materials, uniforms, childcare, travel costs and other related expenses. Selection is based on demonstrated likelihood to successfully complete the qualification and whether the applicant is already employed or has a strong chance of being employed in the industry to which they applied. Applicants must provide evidence of achievement through previous study, industry experience or a combination of both, which may include certificates, study results, school reports and/or letters from employers.","Australian citizen or permanent resident; intending to enrol in any certificate III or higher-level qualification in Semester 1 of the following year, or a first-year apprentice enrolled with TAFE Queensland at the time of submitting the application; demonstrated outstanding academic merit or strong work performance; clear demonstrable desire to secure ongoing employment within the chosen industry; provide evidence of achievement; submit proof of Australian citizenship or permanent residency via passport, birth certificate, visa or citizenship certificate",All Years,2026-07-01,2026-09-30,TBA,165,"$5,000",5000,Partial,Up to 100 annually,Application Assessment,,,"Scholarship money is paid via electronic funds transfer directly into the bank account. For scholarship recipients studying a Bachelor degree with TAFE Queensland, payment 2 of $2,000 is provided on completion of the first half of the degree. For scholarship recipients who are apprentices, payment 2 is provided on completion of two years of the apprenticeship, with a J-Competency Achieved result for at least half of the units needed for the apprenticeship/completion certificate. Non-refundable application fee included. Scholarships available for any certificate III or higher-level course across all study areas. Degree programs offered in conjunction with partner universities are not eligible.",13 72 48,SeniorStudies.Brisbane@tafe.qld.edu.au,True,95,2026-04-17T01:45:16
16,53127,Alexandra Hills TAFE Senior Studies Program,Alexandra Hills,4157,QLD,Government,Government,Secondary,Co-ed,-27.52606469,153.2107282,Major Cities,https://tafeqld.edu.au/courses/study-areas/education-and-community/high-school-learning-and-university-preparation/senior-college,(07) 3826 8407,seniorcollege.brisbane@tafeqld.edu.au,https://tafeqld.edu.au/courses/apply-and-enrol/scholarships,high,active,TAFE Queensland Athlete Merit Scholarship,scholarship,Sports,Elite Sport,Co-ed,TAFE Queensland offers Athlete Merit Scholarships to support students who are pursuing athletic careers. These scholarships enable athletes to gain vocational qualifications without forfeiting their sporting opportunities.,"Athlete Merit scholarships are available under the Merit category to support athletes across a variety of disciplines to gain a qualification with TAFE Queensland without forfeiting their sporting opportunities. The scholarship provides $5,000 in financial assistance, with $3,000 paid after commencement of study in Semester 1, 2026, on proof of enrolment and attendance, and the remaining $2,000 paid later in the course depending on the type of course being studied. The scholarship can be used to cover course fees, tuition costs, textbooks, other study materials, uniforms, childcare, travel costs and other related expenses. Applicants in this category must identify which sporting associations they are affiliated with, and must be competing in a sport that is either listed as a funded sport in the Sports Australia - Australian Sports Directory, or an Olympic, Paralympic or Commonwealth Games sport. Applicants must also include details of sporting achievements to date along with evidence of achievement through previous study or industry experience.","Australian citizen or permanent resident; intending to enrol in any certificate III or higher-level qualification in Semester 1 of the following year, or a first-year apprentice enrolled with TAFE Queensland at the time of submitting the application; competing in a sport listed as a funded sport in the Sports Australia - Australian Sports Directory, or an Olympic, Paralympic or Commonwealth Games sport; identify sporting associations you are affiliated with; provide details of sporting achievements; submit evidence of achievement through previous study, industry experience or combination of both; provide proof of Australian citizenship or permanent residency",All Years,2026-07-01,2026-09-30,TBA,165,"$5,000",5000,Partial,Multiple,Application Assessment,,,"Scholarship money is paid via electronic funds transfer directly into the bank account. For scholarship recipients studying a Bachelor degree with TAFE Queensland, payment 2 of $2,000 is provided on completion of the first half of the degree. For scholarship recipients who are apprentices, payment 2 is provided on completion of two years of the apprenticeship, with a J-Competency Achieved result for at least half of the units needed for the apprenticeship/completion certificate. Applicants must be competing in a sport eligible under Sports Australia - Australian Sports Directory or be an Olympic, Paralympic or Commonwealth Games sport. Non-refundable application fee included.",13 72 48,SeniorStudies.Brisbane@tafe.qld.edu.au,True,95,2026-04-17T01:45:16
17,53127,Alexandra Hills TAFE Senior Studies Program,Alexandra Hills,4157,QLD,Government,Government,Secondary,Co-ed,-27.52606469,153.2107282,Major Cities,https://tafeqld.edu.au/courses/study-areas/education-and-community/high-school-learning-and-university-preparation/senior-college,(07) 3826 8407,seniorcollege.brisbane@tafeqld.edu.au,https://tafeqld.edu.au/courses/apply-and-enrol/scholarships,high,active,TAFE Queensland Access and Equity Scholarship,scholarship,Financial Need,Financial Hardship,Co-ed,"TAFE Queensland offers Access and Equity Scholarships to provide equitable access to study for students facing social disadvantage or financial hardship. These scholarships support Aboriginal and Torres Strait Islander peoples, individuals with disability, sole parents, and those experiencing financial or social barriers.","Access and Equity scholarships provide equitable access to study at TAFE Queensland to students who can demonstrate a genuine interest in and commitment to their chosen career and identify themselves with one or more of the following categories: Aboriginal or Torres Strait Islander descent; significant caring responsibilities; a disability or long-term medical condition or illness; long-term unemployed (longer than 6 months); sole parent status; suffering significant financial difficulties or social barriers to study; or another specified disadvantage. The scholarship provides $5,000 in financial assistance, with $3,000 paid after commencement of study in Semester 1, 2026, on proof of enrolment and attendance, and the remaining $2,000 paid later in the course depending on the type of course being studied. The scholarship can be used to cover course fees, tuition costs, textbooks, other study materials, uniforms, childcare, travel costs and other related expenses. Selection is based on demonstrated genuine interest in and commitment to the chosen career and identification with one or more access and equity categories.","Australian citizen or permanent resident; intending to enrol in any certificate III or higher-level qualification in Semester 1 of the following year, or a first-year apprentice enrolled with TAFE Queensland at the time of submitting the application; demonstrate genuine interest in and commitment to chosen career; identify with one or more of the following: Aboriginal or Torres Strait Islander descent; significant caring responsibilities; disability or long-term medical condition or illness; long-term unemployed (longer than 6 months); sole parent; significant financial difficulties or social barriers to study; submit proof of Australian citizenship or permanent residency; provide evidence of access and equity category membership",All Years,2026-07-01,2026-09-30,TBA,165,"$5,000",5000,Partial,Up to 100 annually,Application Assessment,,,"Scholarship money is paid via electronic funds transfer directly into the bank account. For scholarship recipients studying a Bachelor degree with TAFE Queensland, payment 2 of $2,000 is provided on completion of the first half of the degree. For scholarship recipients who are apprentices, payment 2 is provided on completion of two years of the apprenticeship, with a J-Competency Achieved result for at least half of the units needed for the apprenticeship/completion certificate. Evidence of Aboriginal or Torres Strait Islander descent should be provided by Confirmation of Aboriginality documentation; if unavailable, a Statutory Declaration may be accepted. Applicants must provide documentation demonstrating their access and equity category. Non-refundable application fee included.",13 72 48,SeniorStudies.Brisbane@tafe.qld.edu.au,True,95,2026-04-17T01:45:16
18,53127,Alexandra Hills TAFE Senior Studies Program,Alexandra Hills,4157,QLD,Government,Government,Secondary,Co-ed,-27.52606469,153.2107282,Major Cities,https://tafeqld.edu.au/courses/study-areas/education-and-community/high-school-learning-and-university-preparation/senior-college,(07) 3826 8407,seniorcollege.brisbane@tafeqld.edu.au,https://tafeqld.edu.au/courses/apply-and-enrol/scholarships,high,active,TAFE Queensland Career Pathways Merit Scholarship,scholarship,Leadership,Career Pathway,Co-ed,"TAFE Queensland offers Career Pathways Merit Scholarships to support Queensland public sector staff members, particularly Aboriginal and Torres Strait Islander peoples, who are pursuing career advancement through vocational training.","Career Pathways Merit Scholarships are available under the Merit category to support Queensland public sector staff members who are registered with the Aboriginal and Torres Strait Islander careers pathways service. The scholarship provides $5,000 in financial assistance, with $3,000 paid after commencement of study in Semester 1, 2026, on proof of enrolment and attendance, and the remaining $2,000 paid later in the course depending on the type of course being studied. The scholarship can be used to cover course fees, tuition costs, textbooks, other study materials, uniforms, childcare, travel costs and other related expenses. Selection is based on demonstrated strong achievement levels and clear career advancement goals within the public sector. Applicants must be employed in the Queensland public sector in an AO5 to AO8 level role and be registered with the Aboriginal and Torres Strait Islander careers pathways service.","Australian citizen or permanent resident; intending to enrol in any certificate III or higher-level qualification in Semester 1 of the following year, or a first-year apprentice enrolled with TAFE Queensland at the time of submitting the application; employed with Queensland public sector (excluding TAFE Queensland) in an AO5 to AO8 level role; registered with the Aboriginal and Torres Strait Islander careers pathways service; demonstrate strong achievement levels and clear career advancement goals; submit proof of Australian citizenship or permanent residency; provide evidence of Queensland public sector employment and careers pathways service registration",All Years,2026-07-01,2026-09-30,TBA,165,"$5,000",5000,Partial,Multiple,Application Assessment,,,"Scholarship money is paid via electronic funds transfer directly into the bank account. For scholarship recipients studying a Bachelor degree with TAFE Queensland, payment 2 of $2,000 is provided on completion of the first half of the degree. For scholarship recipients who are apprentices, payment 2 is provided on completion of two years of the apprenticeship, with a J-Competency Achieved result for at least half of the units needed for the apprenticeship/completion certificate. Applicants must be employed with Queensland public sector in an AO5 to AO8 level role and registered with the Aboriginal and Torres Strait Islander careers pathways service. Non-refundable application fee included.",13 72 48,SeniorStudies.Brisbane@tafe.qld.edu.au,True,90,2026-04-17T01:45:16
19,47419,Aldridge State High School,Maryborough,4650,QLD,Government,Government,Secondary,Co-ed,-25.5166,152.689,Inner Regional,https://aldridgeshs.eq.edu.au,07 4120 8444,principal@aldridgeshs.eq.edu.au,https://aldridgeshs.eq.edu.au/enrolments,medium,active,Volleyball Excellence Program,selective,Sports,Sport Excellence,Co-ed,"Aldridge State High School operates a system-endorsed Sporting Excellence program in Volleyball, the only such program in the Wide Bay region. The program recognises students demonstrating exceptional sporting ability in volleyball and develops them through specialist training from junior school through to senior competition.","The Volleyball Excellence Program is an Education Queensland endorsed excellence program established in 2006 and is the only system-endorsed sporting excellence program in the Wide Bay region. The junior school program is offered as a subject timetabled at 4 x 50-minute lessons per week, with specialist volleyball training, biomechanics, training principles, refereeing and scoring concepts. Students analyse their own performance using video footage and computer analysis software. The senior program minimises disruption to academic needs by running training sessions during negotiated lunch times and before/after school. Coaches run multiple training sessions outside of class time. The program has consistently medalled at the highest national level (Volleyball Australia – National Cup) for each of the last 10 years with at least one team. Several students have been offered college volleyball scholarships in the USA upon completion of their Aldridge studies. Financial benefits and specific values are managed through the school's general scholarship application process.",Demonstrated exceptional volleyball ability; interest in joining the program; multiple year commitment expected; available to both boys and girls; selection based on skill level and potential,"Year 7, Year 8, Year 9, Year 10, Year 11",,,TBA,,Varies,,Non-monetary,Multiple,Audition,,,"Program involves year-round training and competition commitments. Students in the excellence program must be available for regular training sessions and state/national competitions. The school provides pathways for students to excel through Wide Bay, State, and National representation, with opportunities for international collegiate scholarships.",,jnick18@eq.edu.au,True,85,2026-04-17T01:45:25
20,47419,Aldridge State High School,Maryborough,4650,QLD,Government,Government,Secondary,Co-ed,-25.5166,152.689,Inner Regional,https://aldridgeshs.eq.edu.au,07 4120 8444,principal@aldridgeshs.eq.edu.au,https://aldridgeshs.eq.edu.au/enrolments,medium,active,Golf Excellence Program - Tournament Squad Scholarship,scholarship,Sports,Sport Excellence,Co-ed,Aldridge State High School offers a recently established Excellence in Golf Program with a structured Tournament Squad that provides scholarships to competing golfers. The program develops golfers from training level through to tournament competition.,"The Golf Excellence Program uses Golf Australia Modules and SMART goals to develop player ability. Students start as training players and progress toward their individual golfing goals. The school provides supervision, practice balls, and transport to/from Maryborough Golf Course. Upon obtaining an 18-hole Australian Golf Union (AGU) handicap, students are invited to join the Tournament Squad, which receives a scholarship valued at $500 per year. This scholarship includes four annual Queensland Intercollegiate Golf Association (QIGA) tournament entries, yearly Thursday morning green fees, free coaching clinics, and a tournament shirt plus Titleist hat. The QIGA is a university-style competitive format established in 1996 with over 100 players who have become golf professionals and state/territory representatives. Tournament Squad trains every Thursday 7:45am-11:00am at Maryborough Golf Course.",Must obtain an Australian Golf Union (AGU) handicap of less than 33.4; must be 11 years or older; demonstrated commitment to golf program; ability to attend Thursday morning training sessions; invitation-based selection upon achieving AGU handicap,"Year 7, Year 8, Year 9, Year 10, Year 11, Year 12",,,TBA,,$500,500,Partial,Multiple,Audition,,,"Scholarship is awarded upon obtaining an AGU handicap of less than 33.4. Recipients must attend Thursday morning training sessions at Maryborough Golf Course. The scholarship covers tournament entries, green fees, coaching, and uniform items. Students progress from training players to tournament squad based on achievement of AGU handicap and demonstrated ability. The program is part of QIGA which competes in both individual and team tournament play once per term against metropolitan-based teams.",,,True,90,2026-04-17T01:45:25
21,47419,Aldridge State High School,Maryborough,4650,QLD,Government,Government,Secondary,Co-ed,-25.5166,152.689,Inner Regional,https://aldridgeshs.eq.edu.au,07 4120 8444,principal@aldridgeshs.eq.edu.au,https://aldridgeshs.eq.edu.au/enrolments,medium,active,Gifted and Talented Program,selective,Academic,Gifted and Talented,Co-ed,Aldridge State High School operates a Gifted and Talented program that begins in Year 5 with pathways extending to the tertiary sector. The program tailors individual curriculum plans for students whose academic ability sits more than one year above their peer group.,"The Gifted and Talented Program at Aldridge State High School begins in Year 5 and has established pathways extending into the tertiary sector. The program provides individualised curriculum planning for students whose academic ability is more than one year above their peer group. This tailored approach ensures that gifted students are appropriately challenged and supported to reach their full potential. The program recognises exceptional academic ability and provides differentiated learning experiences. Students in the Gifted and Talented Program have access to enrichment opportunities and extended curriculum challenges. The program operates across junior and senior school years, providing continuity of support throughout the student's high school journey.",Academic ability demonstrably more than one year above peer group; identified through assessment processes; commitment to extended learning opportunities; referral or application through school processes,"Year 7, Year 8, Year 9, Year 10, Year 11, Year 12",,,TBA,,,,Non-monetary,Multiple,Own assessment,,,Individual curriculum plans are developed based on assessment of academic ability. Identified through school-based assessment processes. Pathways extend from Year 5 through to tertiary studies. Students must be committed to participating in extended and enriched learning opportunities.,,,True,75,2026-04-17T01:45:25
22,47419,Aldridge State High School,Maryborough,4650,QLD,Government,Government,Secondary,Co-ed,-25.5166,152.689,Inner Regional,https://aldridgeshs.eq.edu.au,07 4120 8444,principal@aldridgeshs.eq.edu.au,https://aldridgeshs.eq.edu.au/enrolments,medium,active,Extension Music Program,selective,Music,Music Merit,Co-ed,Aldridge State High School offers an Extension Music program in Years 7 and 8 that supports students with a passion and flair for music performance. The program is closely linked with classroom and instrumental music offerings.,"The Extension Music Program operates in Years 7 and 8 and is designed to support students who demonstrate a passion and flair for music performance. The classroom and instrumental music programs are closely linked, providing comprehensive music education and development. Students in the Extension Music Program receive specialist instruction and have opportunities to participate in school musical performances and competitions. The program recognises and nurtures students with demonstrated musical ability and commitment to music study. Extension music students have access to instrumental instruction, ensemble participation, and performance opportunities throughout their junior school years.",Demonstrated passion and flair for music performance; music ability at or above age level; commitment to regular practice and participation; acceptance into extension program through audition or teacher recommendation,"Year 7, Year 8",,,TBA,,,,Non-monetary,Multiple,Audition,,,Program operates in Years 7 and 8 only. Students must demonstrate commitment to music study and regular practice. Close linkage with classroom and instrumental music programs ensures comprehensive music education. Extension music students participate in school performances and may compete in music competitions.,,,True,80,2026-04-17T01:45:25
23,47925,All Saints Primary School,Albany Creek,4035,QLD,Independent,Non-Government,Primary,Co-ed,-27.35,152.971,Major Cities,https://www.allsaints.qld.edu.au,07 3325 6900,palbanycreek@bne.catholic.edu.au,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:45:28
24,47553,Alexandra Hills State High School,Alexandra Hills,4161,QLD,Government,Government,Secondary,Co-ed,-27.524,153.215,Major Cities,https://alexandrahillsshs.eq.edu.au,07 3820 1444,educate@alexandrahillsshs.eq.edu.au,,not_found,no_page,STEM Academy Program of Excellence,selective,STEM,Gifted and Talented,Co-ed,"Alexandra Hills State High School offers the STEM Academy Program to high-achieving students in Years 7 to 9. This selective enrichment program recognises and develops students who demonstrate exceptional ability in Mathematics, Science, and Digital Technology through access to cutting-edge resources at the Centre of Excellence in Automation and Robotics.","The STEM Academy is a dynamic and innovative enrichment program for high-achieving students in Years 7 to 9. This academically rigorous program is enhanced by cutting-edge resources and unique learning opportunities to extend students beyond what is routinely offered in Science, Technology (Robotics, Coding, Electronics), Engineering (CAD, 3D printing) and Mathematics classes in secondary schools. Students benefit from increased access to Education Queensland's only 'Centre of Excellence in Automation and Robotics', including a multi-million dollar Robotics and Design complex. Students participate in enrichment programs including STEM-focused workshops, competitions and industry excursions. STEM Academy students have shared classes year-long for Science, Mathematics and the 'Alex and Me' wellbeing program. Entry is by application and academic merit selection process, with students demonstrating high achievement in Maths and Science (with an interest in Digital Technology also desirable) and satisfying high standards in effort and behaviour. Places in this academic excellence program are limited.",Open to students entering Years 7-9; Must demonstrate high achievement in Mathematics and Science; Interest in Digital Technology desirable; Must satisfy high standards in effort and behaviour; Application and academic merit selection process required; Limited places available,"Year 7, Year 8, Year 9",,,TBA,,,,Non-monetary,112 per year level,Own assessment,,,"Students can join STEM Academy along with Dance Academy or a Sporting Academy, but only one of the latter two due to conflicting times for lessons and training. Non-refundable program fees apply for resources and activities.",,,True,90,2026-04-17T01:45:28
25,47553,Alexandra Hills State High School,Alexandra Hills,4161,QLD,Government,Government,Secondary,Co-ed,-27.524,153.215,Major Cities,https://alexandrahillsshs.eq.edu.au,07 3820 1444,educate@alexandrahillsshs.eq.edu.au,,not_found,no_page,Sports Excellence Program of Excellence,selective,Sports,Elite Sport,Co-ed,Alexandra Hills State High School offers the Sports Excellence Program to students in Years 7 to 10 who demonstrate elite sporting ability. This selective program recognises students with exceptional athletic talent and provides specialised training and development opportunities.,"The Sports Excellence Program of Excellence is a specialist program for students in Years 7 to 10 who demonstrate elite sporting ability. This program aims to develop the performance and skills required across a broad range of sports, while linking these elements to the theoretical knowledge needed by athletes. Students benefit from specialist coaching and training facilities. Entry into the program is by application and merit selection process, with students needing to demonstrate elite sporting ability and satisfy high standards in effort and behaviour. The school has capacity to enrol 112 students across Years 7-10 in this sports excellence program. Selection is based on sporting ability and try-outs, and students must meet the school's specific criteria for placement in the program.",Open to students in Years 7-10; Must demonstrate elite sporting ability; Must satisfy high standards in effort and behaviour; Application required with try-outs or assessment; Limited places available; Enrolment restricted to catchment and out-of-catchment priority basis,"Year 7, Year 8, Year 9, Year 10",,,TBA,,,,Non-monetary,112 per year level,Audition,,,Students can apply for this Sports Excellence program as out-of-catchment applicants with priority given to those accepted into Programs of Excellence. Limited places available. Enrolment must meet school's capacity and catchment area management requirements.,,,True,75,2026-04-17T01:45:28
26,47553,Alexandra Hills State High School,Alexandra Hills,4161,QLD,Government,Government,Secondary,Co-ed,-27.524,153.215,Major Cities,https://alexandrahillsshs.eq.edu.au,07 3820 1444,educate@alexandrahillsshs.eq.edu.au,,not_found,no_page,Rugby League Development Program of Excellence,selective,Sports,Sports Leadership,Boys,"Alexandra Hills State High School offers the Rugby League Development Program to boy students in Years 7 to 12. This specialist program recognises young rugby league players and provides expert coaching and training to advance skills, fitness and knowledge of the game.","The Rugby League Academy program aims to improve the skills of boy rugby league players in Years 7 to 12. This specialist program enables students to advance skills, improve fitness and gain knowledge of the game of Rugby League. The school has highly accredited coaches and two full-size rugby league fields plus a gym facility. Students can join the Rugby League Academy along with the STEM Academy, but cannot also be part of either Basketball or Dance Academy due to conflicting times for lessons and training. Rugby League Academy has an annual program fee to pay for program consumables and specialist training clinics through external providers, and students must purchase a training uniform. Teams participate in the Brisbane Broncos Schoolboy Challenge, Struddy's Cup, plus local gala days. Entry into the program is by application and merit selection process.",Open to boy students in Years 7-12; Must demonstrate rugby league ability or commitment to the sport; Application required; Limited places available; Can be combined with STEM Academy only; Annual program fees apply; Training uniform must be purchased,"Year 7, Year 8, Year 9, Year 10, Year 11, Year 12",,,TBA,,,,Non-monetary,162 per year level,Audition,,,"Rugby League Academy has an annual program fee for consumables and specialist training clinics. Students must purchase a training uniform. It is possible to join STEM Academy along with Rugby League Academy, but students cannot be part of Basketball or Dance Academy due to conflicting times. Non-refundable fees apply.",,,True,90,2026-04-17T01:45:28
27,47553,Alexandra Hills State High School,Alexandra Hills,4161,QLD,Government,Government,Secondary,Co-ed,-27.524,153.215,Major Cities,https://alexandrahillsshs.eq.edu.au,07 3820 1444,educate@alexandrahillsshs.eq.edu.au,,not_found,no_page,Dance Academy,selective,Performing Arts,Dance,Co-ed,Alexandra Hills State High School offers the Dance Academy program to students with ballet interest and dance ability. This selective cultural excellence program recognises students with performing arts talent and provides intensive training and performance opportunities.,"The Dance Academy is a program for students with ballet interest and different dance skills and experience levels. The academy offers different performance groups that each specialise in a particular dance genre. This cultural excellence program has a long history of great success in numerous competitions, where participants compete against other schools at different venues and interact with students from other schools. For many students, participating in the Dance Academy program is one of the highlights of their time at Alexandra Hills State High School. Entry into the Dance Academy program is by application and merit selection process, with limited placements available. A dance audition may be required for entry. Students participate in Dance curriculum lessons for both semesters in years 7-9, plus semester 1 for year 10, with performance opportunities throughout the year.",Open to all year levels; Must demonstrate dance ability or ballet interest; Application required; Audition may be required; Limited placements available; Cannot be combined with Basketball or Rugby League Academy due to conflicting times,Multiple,,,TBA,,,,Non-monetary,Multiple,Audition,,,Entry is by application and merit selection process. Placements in this cultural excellence program are limited. A dance audition may be required. Students cannot also be part of Basketball or Rugby League Academy due to conflicting times for lessons and training.,,,True,85,2026-04-17T01:45:28
