row,acara_id,school_name,suburb,postcode,state,sector,school_sector,school_type,gender,lat,lng,geolocation,website_url,school_phone,school_email,scholarship_url,scholarship_confidence,url_status,program_name,program_type,category,sub_type,gender_eligibility,overview,description,eligibility_criteria,year_levels,application_open_date,application_close_date,closing_label,days_left,value_aud,value_num,value_type,number_awarded,test_provider,test_month,application_fee,special_conditions,contact_phone,contact_email,is_active,extraction_confidence_score,last_verified_at
11,50138,Amanbidji School,Timber Creek,852,NT,Government,Government,Combined,Co-ed,-16.4275,129.618,Very Remote,http://www.katherinegroupschool.nt.edu.au/amanbidji/index.html,08 9168 7380,Carolyn.tucker@ntschools.net,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:47:25
12,50076,Amoonguna School,Amoonguna,873,NT,Government,Government,Primary,Co-ed,-23.7679,133.939,Remote,https://education.nt.gov.au/schools/amoonguna-school,,,,not_found,not_found,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:47:26
13,50011,Anula Primary School,Anula,812,NT,Government,Government,Primary,Co-ed,-12.3916,130.894,Outer Regional,https://www.anulaprimaryschool.com,08 8927 9477,anula.admin@education.nt.gov.au,,not_found,not_found,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:47:32
14,40343,Araluen Christian College,Alice Springs,870,NT,Independent,Non-Government,Combined,Co-ed,-23.7077,133.852,Remote,https://acc.nt.edu.au,08 8955 3300,admin.acc@ntschools.net,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:47:47
15,50139,Baniyala Garrangali School,East Arnhem,822,NT,Government,Government,Combined,Co-ed,-13.2004,136.226,Very Remote,,,,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:48:34
16,50079,Barunga School,Barunga,852,NT,Government,Government,Combined,Co-ed,-14.5246,132.866,Very Remote,https://www.facebook.com/barungaschool,08 8975 4502,,,not_found,not_found,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:48:35
17,53112,Australian International Islamic College Darwin,Berrimah,828,NT,Independent,Non-Government,Primary,Co-ed,-12.4199452801985,130.917526138874,Outer Regional,https://aiic.qld.edu.au/darwin-campus/,(08) 7918 2786,admin@aiic.nt.edu.au,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:48:35
18,50051,Alyangula Area School,Alyangula,885,NT,Government,Government,Combined,Co-ed,-13.8496,136.42,Very Remote,https://www.alyangula.nt.edu.au,08 8987 6366,alyangula.admin@education.nt.gov.au,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:48:36
19,50012,Bakewell Primary School,Bakewell,832,NT,Government,Government,Primary,Co-ed,-12.4936,130.994,Outer Regional,https://bakewellprimary.com.au,08 8997 7400,admin.bakewell@education.nt.gov.au,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:48:36
20,50124,Alyarrmandumanja Umbakumba School,Umbakumba,822,NT,Government,Government,Combined,Co-ed,-13.85975,136.81193,Very Remote,https://www.alyarrmandumanja.nt.edu.au,08 8987 6793,Admin.Umbakumba@education.nt.gov.au,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:48:39
21,40836,Arlparra School,Utopia,872,NT,Government,Government,Combined,Co-ed,-22.0876,134.775,Very Remote,https://directory.ntschools.net/#/schools/details/arlpahs,08 8956 9178,,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:49:35
22,50078,Areyonga School,Areyonga,872,NT,Government,Government,Combined,Co-ed,-24.0737,132.27,Very Remote,https://myschool.edu.au/school/50078,08 89567303,,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:49:35
23,50014,Berry Springs Primary School,Berry Springs,838,NT,Government,Government,Primary,Co-ed,-12.7159,130.987,Outer Regional,https://berryspringsprimary.nt.edu.au,08 8988 6006,berrysprings.primary@education.nt.gov.au,,not_found,not_found,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:49:35
24,50081,Bonya School,Anatye,872,NT,Government,Government,Combined,Co-ed,-22.7789,136.167,Very Remote,http://directory.ntschools.net/SchoolProfile.aspx?name=Bonya School,08 8956 6352,Juliet.mokoto@education.nt.gov.au,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:49:40
25,50013,Bees Creek Primary School,Freds Pass,822,NT,Government,Government,Primary,Co-ed,-12.5408,131.053,Outer Regional,https://beescreekschool.com,08 8983 3222,admin@beescreekschool.com,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:49:41
26,50056,Borroloola School,Borroloola,854,NT,Government,Government,Combined,Co-ed,-16.0582,136.306,Very Remote,https://www.borroloolaschool.nt.edu.au,(08) 89651801,borroloola.school@education.nt.gov.au,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:49:43
27,50052,Batchelor Area School,Batchelor,845,NT,Government,Government,Combined,Co-ed,-13.0461,131.033,Remote,https://www.batchelorschool.com.au/,08 8976 0077,batchelor.as@ntschools.net,,not_found,not_found,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:49:45
28,50083,Bulman School,Bulman Weemol,852,NT,Government,Government,Combined,Co-ed,-13.6648,134.33,Very Remote,http://www.katherinegroupschool.nt.edu.au/bulman/bulman.htm,08 8975 4707,natasha.hosny@ntschools.net,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:50:54
29,50017,Casuarina Street Primary School,Katherine East,850,NT,Government,Government,Primary,Co-ed,-14.466,132.296,Remote,https://casuarinastreetprimary.nt.edu.au,(08) 8973 3800,casuarina.admin@education.nt.gov.au,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:50:54
30,50015,Bradshaw Primary School,Gillen,870,NT,Government,Government,Primary,Co-ed,-23.7085,133.86,Remote,https://www.bradshawprimary.nt.edu.au,(08) 8955 2100,bradshaw.school@education.nt.gov.au,,not_found,not_found,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:50:56
31,50080,Belyuen School,Belyuen,822,NT,Government,Government,Combined,Co-ed,-12.5393,130.701,Remote,http://www.schools.nt.edu.au/tegs/belyuen/bely.htm,08 8978 5085,,,not_found,not_found,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:50:57
32,50084,Canteen Creek School,Canteen Creek,872,NT,Government,Government,Combined,Co-ed,-20.6448,135.585,Very Remote,http://www.owairtillaschoolcanteencreek.nt.edu.au,08 8964 1505,,,not_found,not_found,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:50:58
33,50082,Bulla Camp School,Baines,852,NT,Government,Government,Combined,Co-ed,-15.9353,129.712,Very Remote,http://www.katherinegroupschool.nt.edu.au/bulla/index.html,(08) 9167 8957,jenine.williams@ntschools.net,,not_found,not_found,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:50:59
34,40500,Casuarina Senior College,Moil,810,NT,Government,Government,Secondary,Co-ed,-12.3836,130.879,Outer Regional,https://www.casuarinaseniorcollege.com.au,08 8920 1211,csc.admin@education.nt.gov.au,https://casuarinaseniorcollege.com.au/programs/top-end-p-tech/,medium,active,Pre-Academy: Health and STEM,selective,STEM,Gifted and Talented,Co-ed,"Casuarina Senior College Pre-Academy: Health and STEM offers high-achieving Year 10 students a unique and dedicated pathway through their senior studies, leading to tertiary education. The pathway includes specialised courses that provide students with opportunities for enrichment and acceleration, beginning in Year 10 with Stage 1 subjects and progressing to Stage 2 advanced study.","The Pre-Academy program is designed for high-achieving Year 10 students and offers early access to advanced study in health, science, and technology. In Year 10, students can study Stage 1 subjects and, in Semester 2, continue with Stage 1 subjects while also having the option to undertake a 10-credit Stage 2 subject. As part of the Stage 1 Pre-Academy Exploring Identities and Futures (EIF) subject, students complete a Work Experience placement. Students progress through the optional Stage 2 Pre-Academy Activating Identities and Futures (AIF) course, which may be undertaken in Semester 2 of Year 10. Through the Stage 2 Pre-Academy AIF subject, students can explore a passion project in Health or STEM. Entry is competitive and selection is based on ACER General Ability Test results combined with the application form and previous academic reports and NAPLAN results.",Open to high-achieving Year 10 students; Must be entering Year 10; Written application required; ACER General Ability Test required; Previous school reports required; NAPLAN results considered,Year 10,,,Closed,,,,Non-monetary,,ACER,September,,"Shortlisted applicants only will be contacted for ACER General Ability Test. Students from both pathways are encouraged to participate in relevant extra-curricular activities. All Centre for Excellence students are provided with opportunities to engage with external organisations including Charles Darwin University, Flinders University, P-TECH, Menzies School of Health Research, Power and Water Corporation, Territory Generation and Advanced Manufacturing Alliance. Students from both pathways are given the opportunity to be part of a trip to Perth at the end of their second year where they experience university life.",,,True,95,2026-04-17T01:51:46
35,40500,Casuarina Senior College,Moil,810,NT,Government,Government,Secondary,Co-ed,-12.3836,130.879,Outer Regional,https://www.casuarinaseniorcollege.com.au,08 8920 1211,csc.admin@education.nt.gov.au,https://casuarinaseniorcollege.com.au/programs/top-end-p-tech/,medium,active,Centre for Excellence in Medicine and Health Sciences,selective,STEM,Gifted and Talented,Co-ed,"Established in 2011, the Centre for Excellence in Medicine and Health Sciences is a selective program for high-achieving students interested in health-related careers. The Centre provides opportunities for students to engage with leading health organisations and universities, preparing them for health science pathways.","The Centre for Excellence in Medicine and Health Sciences is a specialised program established in 2011 to enhance opportunities for students interested in health-related careers. The Centre values formal and informal partnerships with Charles Darwin University, Flinders Medical Centre, Menzies School of Health Research, NT Department of Health, Royal Darwin Hospital and Medicare Local. Students who gain a place undertake all of their NTCET studies at the school. Entry into the program is by selection as places are limited. Selection is based on completion of one or more selection criteria including assessment of academic ability, previous school reports, and NAPLAN results. Students must sit a test, with the results combined with the application form and previous reports and NAPLAN results used to determine eligibility.",Open to students demonstrating high academic performance; Selection-based entry; Must be capable of undertaking accelerated learning; NAPLAN results reviewed; Academic reports from previous school required,Multiple,,,TBA,,,,Non-monetary,,Own assessment,,,"Entry is competitive and places are limited. Students are encouraged to participate in relevant extra-curricular activities and are provided with opportunities to engage with external organisations including Charles Darwin University, Flinders University, P-TECH, Menzies School of Health Research, Power and Water Corporation, Territory Generation and Advanced Manufacturing Alliance. Students given opportunity to undertake a trip to Perth at the end of their second year to experience university life and explore courses at Curtain University, Edith Cowan University, University of Western Australia and Murdoch University.",,,True,80,2026-04-17T01:51:46
36,40500,Casuarina Senior College,Moil,810,NT,Government,Government,Secondary,Co-ed,-12.3836,130.879,Outer Regional,https://www.casuarinaseniorcollege.com.au,08 8920 1211,csc.admin@education.nt.gov.au,https://casuarinaseniorcollege.com.au/programs/top-end-p-tech/,medium,active,"Centre for Excellence in Science, Technology, Engineering and Mathematics (STEM)",selective,STEM,Gifted and Talented,Co-ed,"Expanded in 2017 from the original Centre for Excellence, this program offers high-achieving students dedicated pathways in Science, Technology, Engineering and Mathematics. The program includes access to state-of-the-art STEM facilities and engagement with industry partners.","The Centre for Excellence in STEM was established to support growing worldwide demand for skills in science, technology, engineering and mathematics. The College offers access to cutting-edge technology learning through a state-of-the-art STEM centre featuring flexible learning spaces, including a fab lab with digital printer and laser cutting machine, computer rooms, makerspace and workshop facilities. Students in the STEM centre are learning to become critical, creative thinkers with problem-solving skills that prepare them for increasingly digital futures. The program provides contemporary, cross-disciplinary approaches to teaching and learning in STEM-related fields. Entry is selective with places limited, and selection is based on demonstrated academic ability and potential in science and technology subjects.",Open to high-achieving students with demonstrated ability in STEM subjects; Selection-based entry with limited places; Academic performance in science and technology subjects; May require assessment of STEM capability,Multiple,,,TBA,,,,Non-monetary,,Own assessment,,,"Flexible learning spaces designed to maximise opportunities for various activities and student groups. College continues to grow its Pathways in Technology program with strengthened connections and development with industry partners. The different areas - computer technology, fab lab, makerspace and light industrial spaces - allow wide range of flexibility for use in all curriculum areas.",,,True,85,2026-04-17T01:51:46
37,40500,Casuarina Senior College,Moil,810,NT,Government,Government,Secondary,Co-ed,-12.3836,130.879,Outer Regional,https://www.casuarinaseniorcollege.com.au,08 8920 1211,csc.admin@education.nt.gov.au,https://casuarinaseniorcollege.com.au/programs/top-end-p-tech/,medium,active,CDU UniStart,accelerated,Academic,Early Entry,Co-ed,"Casuarina Senior College offers CDU UniStart, allowing students to get a head start on university by studying real university units while completing their NTCET. This program provides pathway opportunities for students aiming for higher education.","CDU UniStart provides eligible students with the opportunity to study real university units from Charles Darwin University while completing their Northern Territory Certificate of Education and Training (NTCET) at Casuarina Senior College. This early entry program allows students to gain university credits and experience before completing their secondary education, providing a head start towards their tertiary studies. Students undertake a combination of senior secondary and university-level coursework, with university credits earned being recognised towards future degree programs at Charles Darwin University or other institutions. The program is designed for students with strong academic performance and commitment to university-pathway subjects.",Open to senior secondary students enrolled at Casuarina Senior College; Must demonstrate capacity to undertake university-level study while completing NTCET; Academic performance in NTCET subjects required; Interest in university pathway studies,"Year 10, Year 11, Year 12",,,TBA,,,,Non-monetary,,,,,Students study real university units as part of CDU partnership with Casuarina Senior College. University credits earned are recognised towards degree programs. Program available to students completing their NTCET at the College.,,,True,75,2026-04-17T01:51:46
38,40500,Casuarina Senior College,Moil,810,NT,Government,Government,Secondary,Co-ed,-12.3836,130.879,Outer Regional,https://www.casuarinaseniorcollege.com.au,08 8920 1211,csc.admin@education.nt.gov.au,https://casuarinaseniorcollege.com.au/programs/top-end-p-tech/,medium,active,SEDA Program,selective,Leadership,Community Leader,Co-ed,Casuarina Senior College became the host school for the SEDA Program in 2013. SEDA (Sports Education Development Australia) is a community-based support program designed for young people who face challenges or barriers to engagement in education.,"The SEDA Program is hosted at Casuarina Senior College to support young people who face challenges or barriers to engagement in education. The College values its partnership with SEDA which enables students to pursue their chosen goals through structured support, mentoring, and community engagement. SEDA operates as a sports development and education program that provides comprehensive support to help students remain engaged with school and develop life skills, leadership and personal resilience. The program combines education with structured activities and mentoring to support student wellbeing and engagement.",Open to students facing challenges or barriers to engagement in education; Selection based on identified need for support; Community referral pathway available; Students from Years 10-12 eligible; No specific academic performance threshold required,"Year 10, Year 11, Year 12",,,TBA,,,,Non-monetary,,,,,"Program is community-based and designed for students facing barriers to engagement. Selection is not dependent on technical skills. College values formal partnership with SEDA enabling students to pursue chosen goals. Program includes mentoring, community engagement and structured support.",,,True,65,2026-04-17T01:51:46
39,40500,Casuarina Senior College,Moil,810,NT,Government,Government,Secondary,Co-ed,-12.3836,130.879,Outer Regional,https://www.casuarinaseniorcollege.com.au,08 8920 1211,csc.admin@education.nt.gov.au,https://casuarinaseniorcollege.com.au/programs/top-end-p-tech/,medium,active,Elite Sports Program,selective,Sports,Elite Sport,Co-ed,"Casuarina Senior College offers an Elite Sports Program, also known as the High Performance Sports Program, for student athletes. Launched in 2018, this program supports elite and high-performing athletes in pursuing excellence in both sport and academics.","The Elite Sports Program, launched in 2018 as the High Performance Sports Program, provides specialised support for student athletes competing at elite levels. The program is designed to help elite and high-performing athletes manage their training and competition commitments while successfully completing their senior secondary studies. The College employs elite sports program staff and performance psychologists to support student athletes. The program recognises that elite athletes require flexible scheduling, specialised coaching support, and integrated academic planning to achieve their sporting and educational goals. Students in the program maintain their academic progression while accessing tailored support for their sporting pursuits.",Open to elite or high-performing student athletes; Demonstrated achievement or potential in competitive sport; Ability to manage sport commitments alongside NTCET studies; Selection-based on athletic performance and commitment,"Year 10, Year 11, Year 12",,,TBA,,,,Non-monetary,,,,,Program includes access to elite sports program staff and performance psychology support. College provides flexible timetabling to accommodate training and competition commitments. Program launched in 2018 as High Performance Sports Program. Students must balance sporting commitments with academic performance.,,,True,70,2026-04-17T01:51:46
40,40500,Casuarina Senior College,Moil,810,NT,Government,Government,Secondary,Co-ed,-12.3836,130.879,Outer Regional,https://www.casuarinaseniorcollege.com.au,08 8920 1211,csc.admin@education.nt.gov.au,https://casuarinaseniorcollege.com.au/programs/top-end-p-tech/,medium,active,"ACE (Achievement, Commitment, Excellence) High Achievers' Program",selective,All-Rounder,Multi-Discipline Excellence,Co-ed,"Casuarina Senior College provides the ACE (Achievement, Commitment, Excellence) High Achievers' Program to recognise and support students demonstrating excellence across multiple domains of school life including academics, co-curricular participation and leadership.","The ACE High Achievers' Program recognises and supports students who demonstrate achievement, commitment and excellence across academic, co-curricular and leadership domains. The program is designed for well-rounded students who excel not only in their academic studies but also participate actively in school co-curricular activities and demonstrate leadership potential. Students in the program are supported to achieve their personal best across all areas of school engagement. The program provides recognition and support for students demonstrating sustained commitment to excellence in multiple areas of school life.",Open to students demonstrating high academic achievement; Evidence of excellence in co-curricular activities required; Leadership potential or demonstrated leadership; Sustained commitment to multiple areas of school engagement,Multiple,,,TBA,,,,Non-monetary,,,,,"Program recognises students who achieve across multiple domains. Selection based on demonstrated excellence in academics, co-curricular participation and leadership. Students are encouraged to participate in various extracurricular programs.",,,True,65,2026-04-17T01:51:46
41,50140,Darwin High School - Middle Years Campus,The Gardens,820,NT,Government,Government,Secondary,Co-ed,-12.4384,130.836,Outer Regional,https://darwinhigh.nt.edu.au,,,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:52:10
42,53009,Dhupuma Barker,East Arnhem,880,NT,Independent,Non-Government,Primary,Co-ed,-12.2181626510033,136.705542299632,Very Remote,https://www.barker.college/about-barker/indigenous-education/dhupuma-barker/,0428 756 850,dhupumabarker@barker.college,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:52:13
43,40337,Darwin High School - Senior Years Campus,The Gardens,820,NT,Government,Government,Secondary,Co-ed,-12.4389,130.834,Outer Regional,https://darwinhigh.nt.edu.au,08 8999 1222,darwin.high@education.nt.gov.au,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:52:13
44,50141,Centralian Middle School,Alice Springs,870,NT,Government,Government,Secondary,Co-ed,-23.7091,133.866,Remote,https://www.cms.nt.edu.au,08 8955 2333,,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:52:15
45,50018,Clyde Fenton Primary School,Katherine,850,NT,Government,Government,Primary,Co-ed,-14.4512,132.27,Remote,https://cfs.nt.edu.au,08 8973 3844,admin.clydesch@education.nt.gov.au,,not_found,active,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:52:17
46,40339,Centralian Senior College,Alice Springs,870,NT,Government,Government,Secondary,Co-ed,-23.6979,133.895,Remote,https://www.centralianseniorcollege.com.au,08 8959 5500,,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:52:18
47,53588,Darwin High School,The Gardens,820,NT,Government,Government,Secondary,Co-ed,-12.43893,130.83398,Outer Regional,https://darwinhigh.nt.edu.au,08 8999 1222,darwin.high@education.nt.gov.au,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:52:20
48,50088,Elliott School,Elliott,862,NT,Government,Government,Combined,Co-ed,-17.5553,133.54,Very Remote,https://directory.ntschools.net/#/schools/details/elliocec,,,,not_found,not_found,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:53:22
49,50020,Durack Primary School,Durack,830,NT,Government,Government,Primary,Co-ed,-12.4759,130.974,Outer Regional,http://durackschool.nt.edu.au,08 8932 8905,,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:53:23
50,53578,Driver Secondary School,Driver,830,NT,Government,Government,Secondary,Co-ed,-12.4951062067097,130.972842627623,Outer Regional,https://www.palmerstoncollege.nt.edu.au/,08 8997 7999,palmerston.college@education.nt.gov.au,,not_found,not_found,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:53:27
51,50016,Braitling Primary School,Braitling,870,NT,Government,Government,Primary,Co-ed,-23.6774,133.868,Remote,,,,,not_found,unverified,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:53:43
52,50057,Gapuwiyak School,Gapuwiyak,880,NT,Government,Government,Combined,Co-ed,-12.5055,135.808,Very Remote,,,,,not_found,unverified,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:54:00
53,50086,Douglas Daly School,Douglas-Daly,822,NT,Government,Government,Primary,Co-ed,-13.8323,131.188,Remote,,,,,not_found,unverified,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:54:02
54,50019,Driver Primary School,Driver,830,NT,Government,Government,Primary,Co-ed,-12.4856,130.975,Outer Regional,,,,,not_found,unverified,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:54:04
55,50087,Dundee Beach School,Dundee Beach,840,NT,Government,Government,Combined,Co-ed,-12.7514,130.378,Remote,,,,,not_found,unverified,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:54:04
56,50000,Dripstone Secondary College,Tiwi,810,NT,Government,Government,Secondary,Co-ed,-12.3661,130.883,Outer Regional,,,,,not_found,unverified,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:54:05
57,50163,Gawa Christian School,Galiwinku,822,NT,Independent,Non-Government,Combined,Co-ed,-11.7598,135.904,Very Remote,,,,,not_found,unverified,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:54:17
58,50021,Gillen Primary School,Gillen,870,NT,Government,Government,Primary,Co-ed,-23.7081,133.869,Remote,,,,,not_found,unverified,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:54:19
59,50022,Girraween Primary School,Girraween,836,NT,Government,Government,Primary,Co-ed,-12.5224,131.103,Outer Regional,,,,,not_found,unverified,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:54:21
60,40958,Good Shepherd Lutheran College,Howard Springs,835,NT,Independent,Non-Government,Combined,Co-ed,-12.4959,131.025,Outer Regional,,,,,not_found,unverified,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:54:21
61,50148,Good Shepherd Lutheran College - Palmerston Campus,Gray,830,NT,Independent,Non-Government,Primary,Co-ed,-12.4938,130.976,Outer Regional,,,,,not_found,unverified,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:54:22
62,50089,Epenarra School,Wutunugurra,872,NT,Government,Government,Combined,Co-ed,-20.4631,135.25,Very Remote,,,,,not_found,unverified,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:54:22
63,50090,Finke School,Finke,872,NT,Government,Government,Combined,Co-ed,-25.5821,134.578,Very Remote,,,,,not_found,unverified,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:54:25
64,52440,Forrest Parade School,Bellamack,832,NT,Government,Government,Special,Co-ed,-12.5135,130.981,Outer Regional,,,,,not_found,unverified,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:54:33
65,51452,Good Shepherd Lutheran College - St Andrews Campus,Leanyer,812,NT,Independent,Non-Government,Primary,Co-ed,-12.374,130.899,Outer Regional,,,,,not_found,unverified,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:54:33
66,50023,Gray Primary School,Gray,830,NT,Government,Government,Primary,Co-ed,-12.4896,130.98,Outer Regional,,,,,not_found,unverified,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:54:36
67,50092,Haasts Bluff School,Haasts Bluff,872,NT,Government,Government,Combined,Co-ed,-23.4475,131.88,Very Remote,,,,,not_found,unverified,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:54:38
68,50058,Gunbalanya School,Gunbalanya,822,NT,Government,Government,Combined,Co-ed,-12.3214,133.057,Remote,,,,,not_found,unverified,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:54:38
69,50149,Haileybury Rendall School,Berrimah,828,NT,Independent,Non-Government,Combined,Co-ed,-12.4424,130.922,Outer Regional,,,,,not_found,unverified,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:54:39
70,53247,Haileybury Rendall School - Haileybury Pangea Distance Learning Campus,Berrimah,828,NT,Independent,Non-Government,Combined,Co-ed,-12.44235,130.92232,Outer Regional,,,,,not_found,unverified,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:54:39
71,50093,Harts Range School,Atitjere,872,NT,Government,Government,Combined,Co-ed,-22.9844,134.933,Very Remote,,,,,not_found,unverified,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:54:42
