row,acara_id,school_name,suburb,postcode,state,sector,school_sector,school_type,gender,lat,lng,geolocation,website_url,school_phone,school_email,scholarship_url,scholarship_confidence,url_status,program_name,program_type,category,sub_type,gender_eligibility,overview,description,eligibility_criteria,year_levels,application_open_date,application_close_date,closing_label,days_left,value_aud,value_num,value_type,number_awarded,test_provider,test_month,application_fee,special_conditions,contact_phone,contact_email,is_active,extraction_confidence_score,last_verified_at
11,44716,Airly Primary School,Airly,3851,VIC,Government,Government,Primary,Co-ed,-38.0257,147.114,Inner Regional,http://www.airlyps.vic.edu.au,03 5149 8251,airly.ps@education.vic.gov.au,,not_found,active,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:43:19
12,46213,Adass Israel School,Elsternwick,3185,VIC,Independent,Non-Government,Combined,Co-ed,-37.8839,145.008,Major Cities,http://adass.vic.edu.au,03 9523 6422,principal@adass.vic.edu.au,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:43:19
13,52492,Aireys Inlet Primary School,Aireys Inlet,3231,VIC,Government,Government,Primary,Co-ed,-38.4574,144.11,Inner Regional,https://aireysinletps.vic.edu.au,03 5289 7144,lorne.p12.aireysinlet@edumail.vic.gov.au,,not_found,active,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:43:23
14,50266,Aitken Creek Primary School,Craigieburn,3064,VIC,Government,Government,Primary,Co-ed,-37.582,144.906,Major Cities,https://www.aitkencreekps.vic.edu.au,03 8338 3700,aitken.creek.ps@edumail.vic.gov.au,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:43:23
15,52696,Aitken Hill Primary School,Craigieburn,3064,VIC,Government,Government,Primary,Co-ed,-37.6022,144.907,Major Cities,https://www.aitkenhillps.vic.edu.au,03 8377 1000,aitken.hill.ps@education.vic.gov.au,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:43:26
16,45217,Albany Rise Primary School,Mulgrave,3170,VIC,Government,Government,Primary,Co-ed,-37.9284,145.173,Major Cities,https://albanyrise-ps.vic.edu.au,03 9547 1146,albany.rise.ps@education.vic.gov.au,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:43:32
17,53460,Al Siraat College - Online College,Epping,3076,VIC,Independent,Non-Government,Combined,Co-ed,-37.624446669571,145.037618825799,Major Cities,https://www.alsiraat.vic.edu.au,+61 3 9407 7000,info@alsiraat.vic.edu.au,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:43:33
18,45065,Albanvale Primary School,Albanvale,3021,VIC,Government,Government,Primary,Co-ed,-37.7443,144.774,Major Cities,https://www.albanvaleps.vic.edu.au,03 9367 2197,albanvale.ps@education.vic.gov.au,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:43:33
19,50567,Alamanda K-9 College,Point Cook,3030,VIC,Government,Government,Combined,Co-ed,-37.9083,144.741,Major Cities,https://www.alamandacollege.vic.edu.au,03 8376 5200,alamanda.k9@education.vic.gov.au,,not_found,not_found,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:43:37
20,44030,Alberton Primary School,Alberton,3971,VIC,Government,Government,Primary,Co-ed,-38.6178,146.667,Inner Regional,https://www.albertonps.vic.edu.au,03 5183 2412,alberton.ps@education.vic.gov.au,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:43:40
21,46353,Aitken College,Greenvale,3059,VIC,Independent,Non-Government,Combined,Co-ed,-37.6274,144.888,Major Cities,https://aitkencollege.edu.au,03 9333 9100,admissions@aitkencollege.edu.au,https://aitkencollege.edu.au/scholarships,medium,active,College Board Foundation Scholarship,scholarship,Academic,General Excellence,Co-ed,"Aitken College offers the College Board Foundation Scholarship to recognise and support exceptional Year 12 students who demonstrate outstanding academic achievement, leadership qualities, and active participation in college life. The scholarship rewards students who exemplify the College's values including academic excellence, leadership, service and commitment to the College community.","The College Board Foundation Scholarship provides Full Fee Remission for the recipient's Year 12 year and is awarded to a Year 12 student demonstrating exceptional academic achievement, leadership, participation in the life of the College, and service to the community. The scholarship recognises students who embody the qualities the College seeks to develop in its students. Selection is based on a comprehensive assessment of the student's academic performance, leadership contributions, involvement in co-curricular and service activities, and alignment with the College's Christian values and ethos. Recipients are selected through an application and review process conducted by the College.",Open to Year 12 students; Demonstrate academic achievement; Show leadership qualities; Participate actively in College life; Demonstrate commitment to service and College values,Year 12,,,TBA,,Full Fee Remission,,Full Fee,1 per year,,,,"Scholarship covers annual tuition fees for Year 12. Recipients must demonstrate and maintain commitment to College values and expectations. Selection emphasises academic achievement, leadership, participation in the life of the College, and service.",,,True,75,2026-04-17T01:43:42
22,46353,Aitken College,Greenvale,3059,VIC,Independent,Non-Government,Combined,Co-ed,-37.6274,144.888,Major Cities,https://aitkencollege.edu.au,03 9333 9100,admissions@aitkencollege.edu.au,https://aitkencollege.edu.au/scholarships,medium,active,Rachael Woodhams Music Scholarship,scholarship,Music,Music Performance,Co-ed,Aitken College offers the Rachael Woodhams Music Scholarship to recognise and support musically talented students in Year 8 or Year 9. The scholarship enables students to pursue advanced musical education and development through masterclasses or specialised music courses in composition or performance.,"The Rachael Woodhams Music Scholarship is awarded to a student entering Year 8 or Year 9 who demonstrates exceptional interest and ability in music. The scholarship supports the student in completing a masterclass or course in music composition or music performance. The financial value and specific award amount are not publicly detailed on the College website but represent meaningful support for music education. Selection is based on demonstrated musical talent, commitment to music study, and potential for growth in the discipline. The scholarship recognises the importance of nurturing musical excellence within the College community.",Open to students entering Year 8 or Year 9; Demonstrated interest in music; Musical talent and ability in composition or performance; Currently enrolled or enrolling at Aitken College,"Year 8, Year 9",,,TBA,,Varies,,Varies,1 per year,Audition,,,Scholarship enables completion of a masterclass or course in music composition or music performance. Applications advertised through student bulletins with online application form completion required. Recipient uses award to support advanced musical study.,,,True,70,2026-04-17T01:43:42
23,46353,Aitken College,Greenvale,3059,VIC,Independent,Non-Government,Combined,Co-ed,-37.6274,144.888,Major Cities,https://aitkencollege.edu.au,03 9333 9100,admissions@aitkencollege.edu.au,https://aitkencollege.edu.au/scholarships,medium,active,Parents and Friends Arts Scholarship,scholarship,Visual Arts,Visual Arts Excellence,Co-ed,"Aitken College offers the Parents and Friends Arts Scholarship to support and recognise artistically talented Year 12 students. The scholarship enables students to pursue advanced study in any area of the arts, including visual arts and performing arts, through masterclasses and specialised courses.","The Parents and Friends Arts Scholarship is awarded to a Year 12 student who demonstrates exceptional talent and commitment in any area of the arts, encompassing both visual arts and performing arts disciplines. The scholarship allows the recipient to complete a masterclass or course in an area of artistic interest. The specific financial value is not detailed publicly but provides meaningful support for advanced arts education. Selection is based on demonstrated artistic talent, creativity, commitment to arts study, and potential for further development. The scholarship recognises the importance of fostering creativity and artistic expression at the College.",Open to Year 12 students; Demonstrated talent in visual arts or performing arts; Commitment to arts study; Currently enrolled at Aitken College; Interest in completing a masterclass or specialised arts course,Year 12,,,TBA,,Varies,,Varies,Multiple,Portfolio,,,Scholarship applies to visual arts or performing arts. Recipients use award to complete a masterclass or course in an area of artistic interest. Applications advertised through student bulletins with online application form completion required. Award recipients recognised on the College's 2024 Recognition of Students page.,,,True,72,2026-04-17T01:43:42
24,52380,Al Iman College,Melton South,3338,VIC,Independent,Non-Government,Combined,Co-ed,-37.707,144.565,Major Cities,https://www.aliman.vic.edu.au,03 9743 1117,info@aliman.vic.edu.au,https://www.aliman.vic.edu.au/page/fee-schedule,high,active,Annual Scholarship Program - Tier 1,scholarship,Academic,General Academic Merit,Co-ed,"Al Iman College offers the Annual Scholarship Program Tier 1 to recognize outstanding academic achievement in students from Year 5 and above. This scholarship provides full tuition fee remission to students who maintain exceptional academic performance, demonstrating commitment to academic excellence.","The Annual Scholarship Program Tier 1 is awarded to students from Year 5 and above who achieve an average grade of 95% or above across both semesters for all subjects. The scholarship provides 100% tuition fee reduction, representing full fee remission for the entire year. Selection is based on academic merit determined through semester grade averages. Students must maintain a minimum of 90% attendance throughout the year and avoid receiving any orange or red card disciplinary notices during their enrolment. The discount is applied quarterly to tuition fees in the following year after meeting all eligibility criteria. This scholarship recognises sustained academic excellence and supports students demonstrating outstanding performance.",Year 5 and above; Average grades of 95% or above across both semesters for all subjects; Minimum 90% attendance throughout the year; No orange card or red card disciplinary issues throughout the year,Multiple,,,TBA,,100% Fee Reduction,100,Full Fee,Multiple,Own assessment,,,Discount will be applied quarterly to tuition fees the following year after meeting all criteria. Scholarship is renewable annually based on maintaining required academic performance and attendance standards. Discipline record must remain clear of orange and red cards throughout the year.,,,True,95,2026-04-17T01:43:42
25,52380,Al Iman College,Melton South,3338,VIC,Independent,Non-Government,Combined,Co-ed,-37.707,144.565,Major Cities,https://www.aliman.vic.edu.au,03 9743 1117,info@aliman.vic.edu.au,https://www.aliman.vic.edu.au/page/fee-schedule,high,active,Annual Scholarship Program - Tier 2,scholarship,Academic,General Academic Merit,Co-ed,Al Iman College offers the Annual Scholarship Program Tier 2 to support students from Year 5 and above demonstrating strong academic achievement. This scholarship recognises very good academic performance with a 50% reduction in tuition fees.,"The Annual Scholarship Program Tier 2 is available to students from Year 5 and above who achieve an average grade between 90% and 94% across both semesters for all subjects. The scholarship provides 50% reduction of tuition fees, significantly reducing the financial burden on families. Selection is based on objective academic performance data collected from both semester results. Students must maintain a minimum of 90% attendance throughout the year and avoid receiving any orange or red card disciplinary notices. The discount is applied quarterly to tuition fees in the following year after all criteria are met and verified. This program recognises strong academic achievement across all subject areas.",Year 5 and above; Average grades between 90% and 94% across both semesters for all subjects; Minimum 90% attendance throughout the year; No orange card or red card disciplinary issues throughout the year,Multiple,,,TBA,,50% Fee Reduction,50,Partial,Multiple,Own assessment,,,Discount will be applied quarterly to tuition fees the following year after meeting all criteria. Scholarship is renewable annually based on maintaining required academic performance and attendance standards. Discipline record must remain clear of orange and red cards throughout the year.,,,True,95,2026-04-17T01:43:42
26,52380,Al Iman College,Melton South,3338,VIC,Independent,Non-Government,Combined,Co-ed,-37.707,144.565,Major Cities,https://www.aliman.vic.edu.au,03 9743 1117,info@aliman.vic.edu.au,https://www.aliman.vic.edu.au/page/fee-schedule,high,active,Concession Card Extracurricular Levy Discount,bursary,Financial Need,Means-Tested Financial Assistance,Co-ed,Al Iman College provides a concession card discount on extracurricular levy fees for families holding valid and eligible concession cards. This financial assistance program helps reduce educational costs for families facing financial hardship.,Al Iman College offers an extracurricular levy discount for parents and guardians who hold a valid and eligible concession card. The discount provides relief from extracurricular activity fees for eligible families. Qualification is determined through validation of concession card documentation provided by parents. The discount is applied after the details provided are verified and validated by the school administration. This program is designed to ensure that financial constraints do not prevent students from participating in extracurricular activities and enrichment opportunities. Concession cards recognised include various government-issued financial assistance cards indicating eligible status.,Parent or guardian holds valid and eligible concession card; Concession card must be current and valid during the specified period; Details provided must be validated by school administration,All Years,,,TBA,,Partial Fee Remission,,Partial,Multiple,Financial Assessment,,,Discount applies only to extracurricular levy. Applicable between January and April of each school year. Discount will be applied after the details provided are validated. Parents must provide valid concession card documentation.,,,True,88,2026-04-17T01:43:42
27,50267,Albert Park College,Albert Park,3206,VIC,Government,Government,Secondary,Co-ed,-37.8444,144.947,Major Cities,https://www.albertparkcollege.vic.edu.au,03 8695 9000,enrolments@albertparkcollege.vic.edu.au,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:43:42
28,44224,Albert Park Primary School,Albert Park,3206,VIC,Government,Government,Primary,Co-ed,-37.8418,144.952,Major Cities,https://www.albertparkps.vic.edu.au,03 9699 9090,albert.park.ps@education.vic.gov.au,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:43:42
29,44875,Albion North Primary School,Sunshine North,3020,VIC,Government,Government,Primary,Co-ed,-37.7627,144.824,Major Cities,https://albionnorthps.vic.edu.au,03 9312 5900,albion.north.ps@education.vic.gov.au,,not_found,not_found,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:43:43
30,46390,Al Siraat College,Epping,3076,VIC,Independent,Non-Government,Combined,Co-ed,-37.6243,145.038,Major Cities,https://www.alsiraat.vic.edu.au,+61 3 9407 7000,info@alsiraat.vic.edu.au,,low,no_page,Learning Enrichment Accelerated Program (LEAP),selective,Academic,Gifted and Talented,Co-ed,"Al Siraat College offers LEAP, a challenging gifted and talented program designed for academically strong, highly motivated students with excellent work ethics. The program provides rigorous and accelerated content in English, Mathematics, Science and Inquiry to extend and enrich exceptional learners.","LEAP is a selective entry program focused on providing rigorous and accelerated content for students demonstrating exceptional academic ability. The program aims to extend and enrich students in key learning areas including English, Mathematics, Science and Inquiry. Students are selected through a competitive process involving the ACER High Ability Selection Test (HAST), followed by a formal interview to assess motivation, thinking skills, work ethic and positive attitudes. The program is available on a co-educational basis for each year level. Students selected for LEAP are required to commit to the program from Year 7 through Year 9. The program is open to both current Al Siraat students and external students currently enrolled in Year 6. No specific monetary scholarship value is publicly stated for this selective entry program.",Currently enrolled in Year 6 (both Al Siraat and external students); Must score above threshold on ACER High Ability Selection Test; Must demonstrate academically strong performance; Must show high motivation and excellent work ethic; Must demonstrate positive attitudes and behaviours; Must commit to program from Year 7 to Year 9,"Year 7, Year 8, Year 9",,,TBA,,,,Non-monetary,Multiple,ACER,,,"Acceptance into LEAP is based on performance on the external ACER High Ability Selection Test. Successful applicants will be contacted to participate in a formal interview assessing motivation, thinking skills, work ethic and positive attitudes. Students selected in LEAP are required to be part of the program from Year 7 to Year 9.",+61 3 9407 7003,,True,85,2026-04-17T01:43:46
31,46390,Al Siraat College,Epping,3076,VIC,Independent,Non-Government,Combined,Co-ed,-37.6243,145.038,Major Cities,https://www.alsiraat.vic.edu.au,+61 3 9407 7000,info@alsiraat.vic.edu.au,,low,no_page,"Camps, Sports and Excursions Fund (CSEF)",financial_assistance,Financial Need,Means-Tested Financial Assistance,Co-ed,"Al Siraat College supports eligible students through the Camps, Sports and Excursions Fund (CSEF), a government-funded financial assistance program. CSEF provides annual support to students from families holding valid concession cards to participate in camps, excursions, sporting activities and outdoor education programs.","The Camps, Sports and Excursions Fund (CSEF) is a means-tested financial assistance program administered through the College for eligible families. The fund provides annual payments of $400 per eligible student (both Primary and Secondary), up from previous annual amounts. Eligibility is based on holding a valid, means-tested concession card such as a Health Care Card or Pensioner Concession Card, or being a foster parent as validated by Centrelink on specific dates in 2026. Applications open on 29 January 2026 and must be submitted to the College by 26 June 2026. The program is designed to support participation in school camps, excursions, sporting activities, and outdoor education programs. Funding is provided on an annual basis and requires reapplication each year.",Holding a valid Health Care Card or Pensioner Concession Card validated by Centrelink; OR being a foster parent validated by Centrelink; Application must be submitted between 29 January 2026 and 26 June 2026,All Years,2026-01-29,2026-06-26,TBA,69,$400,400,Partial,Multiple,Financial Assessment,,,"Eligibility based on holding a valid, means-tested concession card (Health Care Card or Pensioner Concession Card) or being a foster parent, as validated by Centrelink on specific dates in 2026. Applications must be submitted within the stated timeframe. Annual reapplication required.",,,True,90,2026-04-17T01:43:46
32,44987,Aldercourt Primary School,Frankston North,3200,VIC,Government,Government,Primary,Co-ed,-38.1166,145.162,Major Cities,https://www.aldercourtps.vic.edu.au,03 9786 4488,aldercourt.ps@education.vic.edu.au,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:43:47
33,44732,Albion Primary School,Albion,3020,VIC,Government,Government,Primary,Co-ed,-37.7779,144.82,Major Cities,https://www.albionps.vic.edu.au,03 9311 1325,,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:43:50
34,44196,Alfredton Primary School,Alfredton,3350,VIC,Government,Government,Primary,Co-ed,-37.555,143.802,Inner Regional,https://www.alfredtonps.vic.edu.au,03 5334 1572,alfredton.ps@education.vic.gov.au,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:43:52
35,52157,Albert Park College-Environmental Arts Hub,Albert Park,3207,VIC,Government,Government,Secondary,Co-ed,-37.8425,144.939,Major Cities,https://www.albertparkcollege.vic.edu.au,03 8695 9000,enrolments@albertparkcollege.vic.edu.au,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:43:52
36,44166,Alexandra Primary School,Alexandra,3714,VIC,Government,Government,Primary,Co-ed,-37.1925,145.712,Inner Regional,https://alexandraprimaryschool.com/,03 5772 1006,alexandra.ps@education.vic.gov.au,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:43:54
37,45349,Alexandra Secondary College,Alexandra,3714,VIC,Government,Government,Secondary,Co-ed,-37.1945,145.701,Inner Regional,https://asc.vic.edu.au,03 5770 2000,alexandra.sc@education.vic.gov.au,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:43:55
38,46354,Alia College,Hawthorn East,3123,VIC,Independent,Non-Government,Secondary,Co-ed,-37.8432,145.045,Major Cities,https://www.alia.vic.edu.au,03 9822 9622,info@alia.vic.edu.au,https://alia.vic.edu.au/enrolment-process/fees-and-scholarships/,low,active,General Excellence Scholarship (Bursary),bursary,Financial Need,Financial Hardship,Co-ed,Alia College offers the General Excellence Scholarship (Bursary) to students who have concerns about their ability to pay school fees. The scholarship is designed to provide financial assistance to students who wish to attend the school but face financial hardship.,"Alia College welcomes applications from students with financial concerns. Applicants are required to write a letter or email explaining why they would be a good fit for the school and why the school would be good for them, including their personal story or circumstances. The school reviews applications considering how well the student would fit with the currently enrolled student group, the authenticity of the application, and subjective factors. The bursary provides financial assistance in the form of fee reduction or partial fee remission, though the exact value is not specified on the website. The selection process is based on a written application (letter/email) and subjective assessment by the school. Renewal and continuation of support is assessed based on the student's fit within the school community.",Open to all year levels; Must be keen to attend Alia College; Must have concerns about ability to pay fees; Must submit letter or email application; Application reviewed on holistic basis including student fit,Multiple,,,TBA,,Partial Fee Remission,,Partial,Multiple,Own assessment,,,"Applications are considered holistically. The school reviews applications based on how the student would fit into the currently enrolled group, authenticity of the application, and subjective factors including timing (how nice or awful a day staff have had). Other people may submit supporting letters on behalf of the applicant. The exact fee reduction or remission amount is negotiable and determined on a case-by-case basis.",,,True,65,2026-04-17T01:43:56
39,44031,Allansford and District Primary School,Allansford,3277,VIC,Government,Government,Primary,Co-ed,-38.3863,142.59,Inner Regional,https://www.allansford-ps.vic.edu.au,03 5565 1382,,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:44:00
40,46379,Alice Miller School - Candlebark Campus,Romsey,3434,VIC,Independent,Non-Government,Combined,Co-ed,-37.3723,144.688,Inner Regional,https://alicemiller.vic.edu.au,03 5426 1751,contact@alicemiller.school,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:44:03
41,45736,All Saints Parish School,Portland,3305,VIC,Independent,Non-Government,Primary,Co-ed,-38.3595,141.593,Outer Regional,https://www.asportland.catholic.edu.au,03 5523 3654,admin@asportland.catholic.edu.au,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:44:04
42,52381,Alice Miller School,Macedon,3440,VIC,Independent,Non-Government,Combined,Co-ed,-37.4466,144.532,Inner Regional,https://alicemiller.vic.edu.au,03 5426 1751,contact@alicemiller.school,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:44:04
43,53341,All Saints Anglican School,Shepparton North,3631,VIC,Independent,Non-Government,Combined,Co-ed,-36.3408949143983,145.415171796782,Inner Regional,https://www.allsaints.vic.edu.au,1800 978 701,info@allsaints.vic.edu.au,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:44:05
44,44625,Alphington Primary School,Alphington,3078,VIC,Government,Government,Primary,Co-ed,-37.7835,145.032,Major Cities,https://www.alphinps.vic.edu.au,03 9499 2200,alphington.ps@education.vic.gov.au,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:44:07
45,45141,Altona Green Primary School,Altona Meadows,3028,VIC,Government,Government,Primary,Co-ed,-37.8866,144.785,Major Cities,https://www.altonagreen.vic.edu.au,03 9360 0777,altona.green.ps@education.vic.gov.au,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:44:11
46,45061,Altona Meadows Primary School,Altona Meadows,3028,VIC,Government,Government,Primary,Co-ed,-37.8685,144.78,Major Cities,https://www.amps.vic.edu.au,03 9369 1288,altona.meadows.ps@education.vic.gov.au,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:44:12
47,44919,Altona North Primary School,Altona North,3025,VIC,Government,Government,Primary,Co-ed,-37.8369,144.849,Major Cities,https://www.altonanorthps.vic.edu.au,03 9391 4233,,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:44:13
48,44330,Amphitheatre Primary School,Amphitheatre,3468,VIC,Government,Government,Primary,Co-ed,-37.1841,143.399,Inner Regional,https://www.amphips.vic.edu.au,03 5466 2223,,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:44:19
49,45291,Alvie Primary School,Alvie,3249,VIC,Government,Government,Primary,Co-ed,-38.2419,143.503,Inner Regional,https://www.alvie-ps.vic.edu.au,03 5234 8256,alvie.ps@education.vic.gov.au,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:44:21
50,44671,Altona Primary School,Altona,3018,VIC,Government,Government,Primary,Co-ed,-37.8677,144.823,Major Cities,https://www.altonaps.vic.edu.au,(03) 9398 2925,altona.ps@education.vic.gov.au,,not_found,no_page,,,,,,,,,,,,,,,,,,,,,,,,,0,2026-04-17T01:44:23
